fund,fund_code,fund_name,snapshot_date,instrument,currency,weight,source_url,raw_file,raw_sha256,captured_at_utc
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-08,CELL C HOLDINGS LTD,ZAR,0.28,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260508.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260508.csv,14dcef5d7bd60f8959dde4944d1f7b10629b25787d5c42acdc5ca89d11cef91d,2026-05-09T15:31:56Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-08,Vodacom Group Limited,ZAR,0.22,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260508.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260508.csv,14dcef5d7bd60f8959dde4944d1f7b10629b25787d5c42acdc5ca89d11cef91d,2026-05-09T15:31:56Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-08,Growthpoint Properties Ltd,ZAR,0.17,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260508.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260508.csv,14dcef5d7bd60f8959dde4944d1f7b10629b25787d5c42acdc5ca89d11cef91d,2026-05-09T15:31:56Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,EGE ACTIVELY MANAGED ETF,ZAR,21.6,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,AI ACTIVELY MANAGED ETF,ZAR,21.4,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Satrix SA Bond Portfolio,ZAR,7.36,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,INAV - ZAR.CASH,ZAR,6.17,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Pan African Resource,ZAR,4.8,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,SATRIX NAS 100,ZAR,4.74,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Capitec Bank Holdings Ltd,ZAR,4.26,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,New Gold Issuer Ltd,ZAR,3.44,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,NewPlat ETF,ZAR,3.29,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,BHP GROUP LTD,ZAR,2.48,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,ANGLOGOLD ASHANTI PLC,ZAR,2.14,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Naspers Ltd - N Shares,ZAR,1.8,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Sibanye Stillwater Ltd,ZAR,1.67,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Gold Fields Ltd,ZAR,1.26,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,NORTHAM PLATINUM,ZAR,1.21,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,OPTASIA GROUP,ZAR,1.21,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Vukile Property Fund Ltd,ZAR,1.2,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Fortress Real Estate Investments Limited B,ZAR,1.19,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Lewis Group Ltd,ZAR,1.06,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Impala Platinum Holdings Ltd,ZAR,1.04,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,MTN Group Ltd,ZAR,1.04,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,SATRIX GOVI ETF,ZAR,0.7,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,NINETY ONE LTD,ZAR,0.69,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,NewPall ETF,ZAR,0.66,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Purple Group Ltd,ZAR,0.66,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Ninety One Plc,ZAR,0.59,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Attacq Limited,ZAR,0.56,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,VALTERRA PLATINUM LIMITED,ZAR,0.43,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,SOUTHERN SUN LTD,ZAR,0.4,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,CELL C HOLDINGS LTD,ZAR,0.29,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Vodacom Group Limited,ZAR,0.22,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-11,Growthpoint Properties Ltd,ZAR,0.18,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260511.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260511.csv,bd5c51e9e9047d9c4320c7acf5841e16cc165c467ded05e2703a62e5815d32e4,2026-05-11T08:36:46Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,AI ACTIVELY MANAGED ETF,ZAR,21.9,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,EGE ACTIVELY MANAGED ETF,ZAR,21.8,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Satrix SA Bond Portfolio,ZAR,7.26,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,INAV - ZAR.CASH,ZAR,6.04,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Pan African Resource,ZAR,4.78,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,SATRIX NAS 100,ZAR,4.66,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Capitec Bank Holdings Ltd,ZAR,4.16,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,New Gold Issuer Ltd,ZAR,3.38,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,NewPlat ETF,ZAR,3.34,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,BHP GROUP LTD,ZAR,2.51,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,ANGLOGOLD ASHANTI PLC,ZAR,2.16,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Naspers Ltd - N Shares,ZAR,1.76,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Sibanye Stillwater Ltd,ZAR,1.68,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Gold Fields Ltd,ZAR,1.26,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Vukile Property Fund Ltd,ZAR,1.19,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Fortress Real Estate Investments Limited B,ZAR,1.18,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,NORTHAM PLATINUM,ZAR,1.18,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,OPTASIA GROUP,ZAR,1.18,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,MTN Group Ltd,ZAR,1.05,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Impala Platinum Holdings Ltd,ZAR,1.04,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Lewis Group Ltd,ZAR,1.02,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,SATRIX GOVI ETF,ZAR,0.69,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,NINETY ONE LTD,ZAR,0.67,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,NewPall ETF,ZAR,0.66,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Purple Group Ltd,ZAR,0.65,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Ninety One Plc,ZAR,0.58,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Attacq Limited,ZAR,0.55,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,VALTERRA PLATINUM LIMITED,ZAR,0.42,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,SOUTHERN SUN LTD,ZAR,0.4,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,CELL C HOLDINGS LTD,ZAR,0.28,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Vodacom Group Limited,ZAR,0.23,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-12,Growthpoint Properties Ltd,ZAR,0.17,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260512.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260512.csv,8a417b835412ba7674417d00a47eecae4c6d86c74b59342ec37a01b8aacd1b31,2026-05-12T07:43:30Z
easybalanced,EASYBF,EasyETFs Balanced Actively Managed ETF,2026-05-13,EGE ACTIVELY MANAGED ETF,ZAR,21.9,https://easyetf-constituents.s3.us-west-2.amazonaws.com/EASYBF_PCF_ZAR_20260513.csv,data/raw/easybalanced/EASYBF_PCF_ZAR_20260513.csv,48eea4ca8498ca3f591b8797436f57ef4181195b0d45081dc377e2e6c287578e,2026-05-13T11:37:32Z
